               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.047921,            0.018202,            0.081628,             0.23235,             0.47358,             0.06007,            0.031074,            0.049238,            0.017676,            0.082789,            0.006337,            0.006337,            0.006337
                  39,            0.046146,            0.018807,            0.080275,             0.59707,             0.17334,             0.07349,            0.050517,            0.032608,            0.016968,            0.082839,            0.006238,            0.006238,            0.006238
                  40,            0.047188,            0.018481,            0.081394,             0.23868,              0.3895,             0.07748,            0.052052,            0.032925,            0.018099,            0.082746,            0.006139,            0.006139,            0.006139
                  41,            0.044712,              0.0185,            0.080749,             0.27263,             0.37489,            0.081777,            0.042987,            0.035003,            0.016291,            0.082504,             0.00604,             0.00604,             0.00604
                  42,             0.04329,            0.018445,            0.080949,             0.34622,             0.36101,            0.084726,            0.057047,            0.033449,            0.015457,            0.082628,            0.005941,            0.005941,            0.005941
                  43,            0.038677,              0.0181,            0.080718,              0.4106,             0.31192,             0.08735,            0.060238,            0.033521,            0.014768,             0.08249,            0.005842,            0.005842,            0.005842
                  44,            0.039485,            0.015926,            0.079802,              0.3041,             0.39631,            0.091457,             0.05622,            0.035624,            0.014596,            0.082343,            0.005743,            0.005743,            0.005743
                  45,             0.03737,            0.015755,            0.079945,             0.36472,             0.34254,            0.089076,            0.058029,            0.031692,            0.015426,            0.082439,            0.005644,            0.005644,            0.005644
                  46,            0.037656,            0.016988,            0.079851,             0.57513,             0.19576,             0.09169,            0.064094,            0.029639,             0.01462,            0.082112,            0.005545,            0.005545,            0.005545
                  47,            0.035745,            0.015312,            0.079692,              0.2733,             0.48683,            0.090895,            0.062298,             0.02886,            0.014103,            0.081836,            0.005446,            0.005446,            0.005446
                  48,            0.037789,            0.016619,            0.080197,             0.30287,             0.44128,             0.09738,            0.069997,            0.027379,            0.014043,            0.081892,            0.005347,            0.005347,            0.005347
                  49,            0.035577,            0.015284,            0.079579,             0.46609,             0.33785,            0.099623,            0.072351,            0.029572,            0.013324,            0.081718,            0.005248,            0.005248,            0.005248
                  50,            0.037386,            0.015047,            0.080448,              0.6638,              0.1636,             0.10419,            0.071722,            0.039988,            0.013481,            0.081595,            0.005149,            0.005149,            0.005149
                  51,            0.040717,            0.014561,            0.079997,              0.4415,             0.37509,             0.11122,            0.077916,            0.026024,            0.013496,            0.081418,             0.00505,             0.00505,             0.00505
                  52,            0.035151,            0.014402,            0.079672,             0.40842,             0.38261,             0.11758,            0.086622,            0.030302,            0.013519,            0.081374,            0.004951,            0.004951,            0.004951
                  53,            0.038745,            0.014539,            0.079524,             0.48075,             0.34312,             0.12098,            0.083367,            0.027513,            0.013336,            0.081131,            0.004852,            0.004852,            0.004852
                  54,            0.034739,            0.014463,            0.080318,             0.49736,             0.35598,             0.11726,            0.080688,            0.026957,            0.012922,            0.081012,            0.004753,            0.004753,            0.004753
                  55,             0.03672,            0.014513,             0.07832,             0.49996,             0.32814,             0.11655,            0.077978,            0.031171,            0.013293,            0.080722,            0.004654,            0.004654,            0.004654
                  56,            0.031628,            0.014671,            0.078654,             0.40413,             0.37231,             0.10332,            0.077926,            0.024855,            0.012751,            0.080905,            0.004555,            0.004555,            0.004555
                  57,             0.03518,            0.013055,            0.077937,             0.43821,             0.33472,              0.1122,            0.080927,               0.027,            0.012956,            0.080757,            0.004456,            0.004456,            0.004456
                  58,            0.035789,            0.015067,            0.077831,             0.50556,             0.21561,             0.11611,            0.072837,            0.027336,            0.012287,             0.08039,            0.004357,            0.004357,            0.004357
                  59,            0.035388,            0.013939,            0.078787,             0.44823,             0.32375,             0.12415,            0.084698,            0.027835,            0.012333,            0.080102,            0.004258,            0.004258,            0.004258
                  60,             0.03377,            0.013905,            0.077158,             0.50682,              0.2353,             0.11744,            0.081449,            0.025297,            0.012426,            0.080014,            0.004159,            0.004159,            0.004159
                  61,            0.031645,            0.013314,            0.077497,             0.45033,             0.35723,             0.12444,            0.089213,            0.024368,             0.01222,            0.079778,             0.00406,             0.00406,             0.00406
                  62,            0.031332,            0.013119,            0.076528,             0.43474,             0.35338,             0.11888,            0.082093,            0.029286,            0.012282,            0.079575,            0.003961,            0.003961,            0.003961
                  63,            0.030311,             0.01248,            0.075858,              0.4702,              0.3362,             0.12646,            0.093678,            0.023622,            0.011534,            0.079443,            0.003862,            0.003862,            0.003862
                  64,            0.028832,            0.012304,            0.076605,             0.47406,             0.33284,             0.13323,            0.097866,            0.023929,            0.011407,            0.079024,            0.003763,            0.003763,            0.003763
                  65,            0.027439,            0.012334,            0.076816,             0.57787,             0.21893,             0.13815,             0.10058,            0.023824,             0.01142,            0.078638,            0.003664,            0.003664,            0.003664
                  66,            0.030951,            0.013325,            0.075334,             0.45077,             0.32618,             0.13762,              0.1014,            0.022219,            0.011254,            0.078707,            0.003565,            0.003565,            0.003565
                  67,             0.03127,            0.011969,            0.075824,             0.41886,             0.34204,             0.12953,            0.092455,            0.028471,            0.011568,             0.07855,            0.003466,            0.003466,            0.003466
                  68,            0.031918,             0.01276,            0.076221,             0.41502,             0.36138,             0.13863,             0.10394,            0.021915,            0.011275,            0.077821,            0.003367,            0.003367,            0.003367
                  69,            0.028068,            0.012224,            0.074472,              0.3257,             0.45887,             0.15697,             0.12762,            0.023226,            0.011067,            0.077723,            0.003268,            0.003268,            0.003268
                  70,            0.028709,            0.011782,            0.077033,              0.5255,             0.23854,             0.14997,             0.10989,            0.024303,            0.011106,            0.077441,            0.003169,            0.003169,            0.003169
