               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  60,            0.018009,           0.0058656,            0.054675,             0.67271,             0.43043,             0.42005,             0.34613,            0.015514,           0.0061583,            0.054759,           0.0042445,           0.0042445,           0.0042445
                  61,            0.019568,            0.006173,             0.05357,              0.6632,             0.44539,             0.42942,             0.35003,             0.01834,           0.0065476,            0.054352,           0.0041094,           0.0041094,           0.0041094
                  62,            0.019545,           0.0062571,            0.054145,             0.64034,             0.46023,             0.43448,             0.31527,            0.017239,            0.006414,            0.054097,           0.0039757,           0.0039757,           0.0039757
                  63,             0.01916,           0.0059671,            0.054488,              0.7027,             0.37568,             0.40436,             0.32546,            0.016964,           0.0062753,            0.054061,           0.0038434,           0.0038434,           0.0038434
                  64,            0.019109,           0.0058825,             0.05261,               0.712,             0.37165,             0.41983,             0.33642,            0.017285,           0.0062866,            0.054537,           0.0037128,           0.0037128,           0.0037128
                  65,            0.017925,           0.0058714,            0.052164,             0.65666,             0.42854,             0.44458,             0.35343,            0.016238,           0.0063562,            0.053927,            0.003584,            0.003584,            0.003584
                  66,            0.019128,           0.0062196,            0.051369,             0.68676,              0.3996,             0.40353,             0.29512,            0.019132,           0.0064043,            0.053236,            0.003457,            0.003457,            0.003457
                  67,            0.018198,           0.0058174,             0.05365,             0.64563,             0.44993,             0.40546,             0.32715,             0.01613,           0.0061249,            0.053095,           0.0033321,           0.0033321,           0.0033321
                  68,            0.016226,           0.0058792,            0.052292,             0.71101,             0.37985,             0.41101,             0.33889,            0.015097,           0.0060946,            0.052623,           0.0032093,           0.0032093,           0.0032093
                  69,            0.016143,           0.0059764,            0.052743,             0.73404,             0.36678,             0.41048,             0.34301,            0.015997,           0.0061069,            0.052369,           0.0030888,           0.0030888,           0.0030888
                  70,            0.015739,           0.0054654,            0.051475,             0.71522,             0.38355,             0.42682,             0.34981,            0.016139,           0.0061415,            0.052072,           0.0029706,           0.0029706,           0.0029706
                  71,            0.017838,           0.0060078,             0.05153,             0.68106,             0.42791,             0.43327,             0.35773,            0.015756,           0.0061837,            0.051789,            0.002855,            0.002855,            0.002855
                  72,            0.016239,           0.0055441,            0.051308,              0.6858,             0.41559,             0.42244,             0.34482,            0.015854,           0.0062779,            0.051743,           0.0027419,           0.0027419,           0.0027419
                  73,            0.014964,           0.0056281,            0.049771,             0.69295,             0.41602,              0.4346,             0.36493,            0.014741,           0.0061806,            0.051481,           0.0026316,           0.0026316,           0.0026316
                  74,            0.015318,           0.0053659,            0.048216,             0.70086,             0.40885,             0.43086,             0.35455,            0.014946,           0.0061213,            0.051113,           0.0025241,           0.0025241,           0.0025241
                  75,            0.015565,           0.0057972,            0.051863,             0.69542,             0.42085,             0.43488,             0.36902,            0.014967,           0.0061353,            0.050972,           0.0024195,           0.0024195,           0.0024195
                  76,            0.014146,           0.0053696,            0.050269,             0.73766,             0.40164,             0.43076,             0.36434,            0.014777,           0.0061637,            0.050876,            0.002318,            0.002318,            0.002318
                  77,             0.01491,           0.0056254,            0.047514,             0.77396,             0.37495,             0.42149,             0.34259,            0.014915,           0.0060602,            0.050464,           0.0022196,           0.0022196,           0.0022196
                  78,            0.015868,           0.0057237,            0.049839,             0.75504,               0.408,             0.41303,             0.34376,            0.015403,           0.0060965,            0.050208,           0.0021245,           0.0021245,           0.0021245
                  79,            0.015077,           0.0055079,            0.049504,             0.71218,             0.43891,             0.40922,             0.32891,            0.015852,            0.006183,            0.050079,           0.0020327,           0.0020327,           0.0020327
                  80,            0.014301,           0.0050417,            0.047387,              0.6689,             0.45321,              0.4165,             0.35113,            0.014853,           0.0061029,            0.049803,           0.0019443,           0.0019443,           0.0019443
                  81,            0.013698,           0.0053464,            0.047456,             0.77853,             0.38358,             0.42154,             0.35604,            0.013987,           0.0059504,            0.049521,           0.0018594,           0.0018594,           0.0018594
                  82,            0.013977,            0.005134,            0.046018,             0.78058,             0.39708,             0.42632,             0.35799,             0.01453,           0.0060832,            0.049588,           0.0017781,           0.0017781,           0.0017781
                  83,             0.01451,           0.0054201,             0.04793,             0.80984,             0.37284,               0.425,             0.35414,             0.01552,            0.006252,            0.049084,           0.0017005,           0.0017005,           0.0017005
                  84,            0.014045,           0.0049527,            0.047603,             0.77686,             0.40908,              0.4165,             0.34623,            0.014756,           0.0061531,            0.049069,           0.0016267,           0.0016267,           0.0016267
                  85,            0.014218,           0.0053606,             0.04682,              0.7389,             0.44107,             0.40279,             0.33225,            0.014324,           0.0060866,             0.04869,           0.0015566,           0.0015566,           0.0015566
                  86,             0.01443,           0.0053015,            0.046104,              0.7384,             0.44194,             0.40225,             0.32888,            0.015167,           0.0059499,             0.04839,           0.0014905,           0.0014905,           0.0014905
