               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.028081,             0.01343,            0.086297,             0.65752,             0.26156,            0.064879,            0.062903,           0.0038746,           0.0028149,            0.031163,            0.003332,            0.003332,            0.070012
                   1,            0.015841,           0.0079977,            0.076539,             0.42386,             0.55943,             0.16734,              0.1597,           0.0037232,           0.0027918,            0.024028,           0.0051656,           0.0051656,            0.038513
                   2,            0.011861,           0.0066901,            0.065359,             0.40397,             0.62747,             0.23831,             0.22954,           0.0033237,           0.0028246,            0.019946,           0.0032496,           0.0032496,           0.0032632
